Full Label,Numeric Label,URL,Propagation Vector
1.139Ho2RhIn8,1.139,https://www.cryst.ehu.es/magndata/index.php?this_label=1.139,"1/2, 0, 0"
1.140PrMgPb,1.14,https://www.cryst.ehu.es/magndata/index.php?this_label=1.140,"0, 0, 1"
1.141NdMgPb,1.141,https://www.cryst.ehu.es/magndata/index.php?this_label=1.141,"0, 0, 1"
1.142CeMgPb,1.142,https://www.cryst.ehu.es/magndata/index.php?this_label=1.142,"1/2, 1/2, 0"
1.143Mn3Pt,1.143,https://www.cryst.ehu.es/magndata/index.php?this_label=1.143,"0, 0, 1/2"
1.144NH4FeCl2(HCOO),1.144,https://www.cryst.ehu.es/magndata/index.php?this_label=1.144,"1, 0, 0"
1.145Mn3Ni20P6,1.145,https://www.cryst.ehu.es/magndata/index.php?this_label=1.145,"0, 0, 1"
1.146LaCrAsO,1.146,https://www.cryst.ehu.es/magndata/index.php?this_label=1.146,"0, 0, 1/2"
1.147Li2Fe(SO4)2,1.147,https://www.cryst.ehu.es/magndata/index.php?this_label=1.147,"1/2, 0, 0"
1.148CeOs1.84Ir0.16Al10,1.148,https://www.cryst.ehu.es/magndata/index.php?this_label=1.148,"1, 0, 0"
1.149La0.8Bi0.2Mn2O5,1.149,https://www.cryst.ehu.es/magndata/index.php?this_label=1.149,"0, 0, 1/2"
1.150PrAg,1.15,https://www.cryst.ehu.es/magndata/index.php?this_label=1.150,"1/2, 1/2, 0"
1.151Mn0.375Co0.375Fe0.25,1.151,https://www.cryst.ehu.es/magndata/index.php?this_label=1.151,"0, 0, 1"
1.152Ce3NIn,1.152,https://www.cryst.ehu.es/magndata/index.php?this_label=1.152,"0, 1/2, 1/2"
1.153Mn3GaC,1.153,https://www.cryst.ehu.es/magndata/index.php?this_label=1.153,"1/2, 1/2, 1/2"
1.154NaFeSi2O6,1.154,https://www.cryst.ehu.es/magndata/index.php?this_label=1.154,"0, 1, 0"
1.155LiFeSO4F,1.155,https://www.cryst.ehu.es/magndata/index.php?this_label=1.155,"1/2, 1/2, 0"
1.156LaMn3Cr4O12,1.156,https://www.cryst.ehu.es/magndata/index.php?this_label=1.156,"1, 1, 1"
1.157FeF3(H2O)2H2O,1.157,https://www.cryst.ehu.es/magndata/index.php?this_label=1.157,"0, 0, 1/2"
1.158YMn3Al4O12,1.158,https://www.cryst.ehu.es/magndata/index.php?this_label=1.158,"1, 1, 1"
1.159Li2Ni(WO4)2,1.159,https://www.cryst.ehu.es/magndata/index.php?this_label=1.159,"1/2, 0, 1/2"
1.160UP,1.16,https://www.cryst.ehu.es/magndata/index.php?this_label=1.160,"0, 0, 1"
1.161PrFe3(BO3)4,1.161,https://www.cryst.ehu.es/magndata/index.php?this_label=1.161,"0, 0, 3/2"
1.162NdMg,1.162,https://www.cryst.ehu.es/magndata/index.php?this_label=1.162,"0, 0, 1/2"
1.163TmPdIn,1.163,https://www.cryst.ehu.es/magndata/index.php?this_label=1.163,"1/3, 1/3, 1/2"
1.164Co3TeO6,1.164,https://www.cryst.ehu.es/magndata/index.php?this_label=1.164,"0, 1/2, 1/4"
1.165Ni3TeO6,1.165,https://www.cryst.ehu.es/magndata/index.php?this_label=1.165,"0, 0, 3/2"
1.166La2LiOsO6,1.166,https://www.cryst.ehu.es/magndata/index.php?this_label=1.166,"1/2, 1/2, 0"
1.167NiS2,1.167,https://www.cryst.ehu.es/magndata/index.php?this_label=1.167,"1/2, 1/2, 1/2"
1.168Sr2CuTeO6,1.168,https://www.cryst.ehu.es/magndata/index.php?this_label=1.168,"1/2, 1/2, 0"
1.169CaCoGe2O6,1.169,https://www.cryst.ehu.es/magndata/index.php?this_label=1.169,"1, 0, 0"
1.170Tm5Ni2In4,1.17,https://www.cryst.ehu.es/magndata/index.php?this_label=1.170,"0, 1/2, 1/2"
1.171Tb2Fe2Si2C,1.171,https://www.cryst.ehu.es/magndata/index.php?this_label=1.171,"0, 0, 1/2"
1.172NiTa2O6,1.172,https://www.cryst.ehu.es/magndata/index.php?this_label=1.172,"1/4, 1/4, 1/2"
1.173La0.375Ca0.625MnO3,1.173,https://www.cryst.ehu.es/magndata/index.php?this_label=1.173,"0, 0, 1/2"
1.174La0.333Ca0.667MnO3,1.174,https://www.cryst.ehu.es/magndata/index.php?this_label=1.174,"0, 0, 1/2"
1.175La0.333Ca0.667MnO3,1.175,https://www.cryst.ehu.es/magndata/index.php?this_label=1.175,"0, 1/2, 0"
1.176YbCo2Si2,1.176,https://www.cryst.ehu.es/magndata/index.php?this_label=1.176,"1/4, 1/4, 1"
1.177Sr2CuWO6,1.177,https://www.cryst.ehu.es/magndata/index.php?this_label=1.177,"0, 1/2, 1/2"
1.178Cu1.07Mn0.93O2,1.178,https://www.cryst.ehu.es/magndata/index.php?this_label=1.178,"-1/2, 1/2, 0"
1.179NdCoAsO,1.179,https://www.cryst.ehu.es/magndata/index.php?this_label=1.179,"0, 0, 1/2"
1.180Na3Co2SbO6,1.18,https://www.cryst.ehu.es/magndata/index.php?this_label=1.180,"1/2, 1/2, 0"
1.181Ba3Fe3O7F,1.181,https://www.cryst.ehu.es/magndata/index.php?this_label=1.181,"0, 0, 1/2"
1.182TlMnO3,1.182,https://www.cryst.ehu.es/magndata/index.php?this_label=1.182,"0, 0, 1/2"
1.183FePS3,1.183,https://www.cryst.ehu.es/magndata/index.php?this_label=1.183,"0, 1, 1/2"
1.184Na2Co2TeO6,1.184,https://www.cryst.ehu.es/magndata/index.php?this_label=1.184,"1/2, 0, 0"
1.185GeCu2O4,1.185,https://www.cryst.ehu.es/magndata/index.php?this_label=1.185,"1/2, 1/2, 1/2"
1.186SrRu2O6,1.186,https://www.cryst.ehu.es/magndata/index.php?this_label=1.186,"0, 0, 1/2"
1.187TbRh2Si2,1.187,https://www.cryst.ehu.es/magndata/index.php?this_label=1.187,"0, 0, 1"
1.188CeRh2Si2,1.188,https://www.cryst.ehu.es/magndata/index.php?this_label=1.188,"1/2, 1/2, 0"
1.189TbMg3,1.189,https://www.cryst.ehu.es/magndata/index.php?this_label=1.189,"1/2, 1/2, 1/2"
1.190YCr(BO3)2,1.19,https://www.cryst.ehu.es/magndata/index.php?this_label=1.190,"0, 0, 3/2"
1.191HoCr(BO3)2,1.191,https://www.cryst.ehu.es/magndata/index.php?this_label=1.191,"0, 0, 3/2"
1.192SmMn2O5,1.192,https://www.cryst.ehu.es/magndata/index.php?this_label=1.192,"1/2, 0, 0"
1.193CrTe3,1.193,https://www.cryst.ehu.es/magndata/index.php?this_label=1.193,"1/2, 1/2, 1/2"
1.194NiWO4,1.194,https://www.cryst.ehu.es/magndata/index.php?this_label=1.194,"1/2, 0, 0"
1.195Er2Ni2In,1.195,https://www.cryst.ehu.es/magndata/index.php?this_label=1.195,"1/2, 0, 1/2"
1.196MnV2O6,1.196,https://www.cryst.ehu.es/magndata/index.php?this_label=1.196,"0, 0, 1/2"
1.197Fe4Si2Sn7O16,1.197,https://www.cryst.ehu.es/magndata/index.php?this_label=1.197,"0, 1/2, 1/2"
1.198Ni1.64Co0.36Mn1.28Ga0.72,1.198,https://www.cryst.ehu.es/magndata/index.php?this_label=1.198,"1, 1, 1"
1.199Sc2NiMnO6,1.199,https://www.cryst.ehu.es/magndata/index.php?this_label=1.199,"1/2, 0, 1/2"
1.200U2Ni2Sn,1.2,https://www.cryst.ehu.es/magndata/index.php?this_label=1.200,"0, 0, 1/2"
1.201Cr2ReO6,1.201,https://www.cryst.ehu.es/magndata/index.php?this_label=1.201,"1/2, 0, 1/2"
1.202CrReO4,1.202,https://www.cryst.ehu.es/magndata/index.php?this_label=1.202,"1, 0, 1/2"
1.203Ni2SiO4,1.203,https://www.cryst.ehu.es/magndata/index.php?this_label=1.203,"1/2, 0, 1/2"
1.204Ni2SiO4,1.204,https://www.cryst.ehu.es/magndata/index.php?this_label=1.204,"1/2, 0, 1/2"
1.205Dy2Fe2Si2C,1.205,https://www.cryst.ehu.es/magndata/index.php?this_label=1.205,"0, 0, 1/2"
1.206Dy2Fe2Si2C,1.206,https://www.cryst.ehu.es/magndata/index.php?this_label=1.206,"0, 0, 1/2"
1.207U2Rh2Sn,1.207,https://www.cryst.ehu.es/magndata/index.php?this_label=1.207,"0, 0, 1/2"
1.208UAs,1.208,https://www.cryst.ehu.es/magndata/index.php?this_label=1.208,"0, 0, 1"
1.209FeI2,1.209,https://www.cryst.ehu.es/magndata/index.php?this_label=1.209,"1/4, 0, 1/4"
1.210FePSe3,1.21,https://www.cryst.ehu.es/magndata/index.php?this_label=1.210,"1/2, 0, 1/2"
1.211Dy2O2S,1.211,https://www.cryst.ehu.es/magndata/index.php?this_label=1.211,"1/2, 1/2, 1/2"
1.212Dy2O2Se,1.212,https://www.cryst.ehu.es/magndata/index.php?this_label=1.212,"1/2, 1/2, 1/2"
1.213Ho2O2Se,1.213,https://www.cryst.ehu.es/magndata/index.php?this_label=1.213,"1/2, 1/2, 0"
1.214Yb2O2Se,1.214,https://www.cryst.ehu.es/magndata/index.php?this_label=1.214,"0, 0, 1/2"
1.215UP2,1.215,https://www.cryst.ehu.es/magndata/index.php?this_label=1.215,"0, 0, 1/2"
1.216Nd2BaNiO5,1.216,https://www.cryst.ehu.es/magndata/index.php?this_label=1.216,"1/2, 0, 1/2"
1.217Tb2BaNiO5,1.217,https://www.cryst.ehu.es/magndata/index.php?this_label=1.217,"1/2, 0, 1/2"
1.218Tm2BaNiO5,1.218,https://www.cryst.ehu.es/magndata/index.php?this_label=1.218,"1/2, 0, 1/2"
1.219CuF2,1.219,https://www.cryst.ehu.es/magndata/index.php?this_label=1.219,"1/2, 0, 0"
1.220YBa2Fe3O8.08,1.22,https://www.cryst.ehu.es/magndata/index.php?this_label=1.220,"1/2, 1/2, 1/2"
1.221YBa2Fe3O7.84,1.221,https://www.cryst.ehu.es/magndata/index.php?this_label=1.221,"1/2, 1/2, 1/2"
1.222Er2CoGa8,1.222,https://www.cryst.ehu.es/magndata/index.php?this_label=1.222,"0, 1/2, 0"
1.223Tm2CoGa8,1.223,https://www.cryst.ehu.es/magndata/index.php?this_label=1.223,"1/2, 0, 1/2"
1.224CoNb2O6,1.224,https://www.cryst.ehu.es/magndata/index.php?this_label=1.224,"0, 1/2, 0"
1.225ScMn6Ge6,1.225,https://www.cryst.ehu.es/magndata/index.php?this_label=1.225,"0, 0, 1/2"
1.226CeCo2Ge4O12,1.226,https://www.cryst.ehu.es/magndata/index.php?this_label=1.226,"0, 0, 1/2"
1.227Ca2Cr2O5,1.227,https://www.cryst.ehu.es/magndata/index.php?this_label=1.227,"1, 1, 1"
1.228RuCl3,1.228,https://www.cryst.ehu.es/magndata/index.php?this_label=1.228,"0, 1, 1/3"
1.229BaMoP2O8,1.229,https://www.cryst.ehu.es/magndata/index.php?this_label=1.229,"1/2, -1/2, 1/2"
1.230NiPS3,1.23,https://www.cryst.ehu.es/magndata/index.php?this_label=1.230,"0, 1, 0"
1.231NiPS3,1.231,https://www.cryst.ehu.es/magndata/index.php?this_label=1.231,"0, 1, 0"
1.232CuMnSb,1.232,https://www.cryst.ehu.es/magndata/index.php?this_label=1.232,"1/2, 1/2, 1/2"
1.233CuMnSb,1.233,https://www.cryst.ehu.es/magndata/index.php?this_label=1.233,"1/2, 1/2, 1/2"
1.234Ca2Sr2IrO6,1.234,https://www.cryst.ehu.es/magndata/index.php?this_label=1.234,"0, 1/2, 1"
1.235Ba(TiO)Cu4(PO4)4,1.235,https://www.cryst.ehu.es/magndata/index.php?this_label=1.235,"0, 0, 1/2"
1.236ErFeCuGe4O12,1.236,https://www.cryst.ehu.es/magndata/index.php?this_label=1.236,"0, 0, 1/2"
1.237VCl2,1.237,https://www.cryst.ehu.es/magndata/index.php?this_label=1.237,"1/3, 1/3, 1/2"
1.238VBr2,1.238,https://www.cryst.ehu.es/magndata/index.php?this_label=1.238,"1/3, 1/3, 1/2"
1.239MnBr2,1.239,https://www.cryst.ehu.es/magndata/index.php?this_label=1.239,"0, 1/4, 1/4"
1.240FeI2,1.24,https://www.cryst.ehu.es/magndata/index.php?this_label=1.240,"1/4, 1/4, 1/4"
1.241FeCl2,1.241,https://www.cryst.ehu.es/magndata/index.php?this_label=1.241,"0, 0, 3/2"
1.242FeBr2,1.242,https://www.cryst.ehu.es/magndata/index.php?this_label=1.242,"0, 0, 1/2"
1.243Sr2CoOsO6,1.243,https://www.cryst.ehu.es/magndata/index.php?this_label=1.243,"1/2, 1/2, 0"
1.244CrCl3,1.244,https://www.cryst.ehu.es/magndata/index.php?this_label=1.244,"0, 0, 3/2"
1.245CoBr2,1.245,https://www.cryst.ehu.es/magndata/index.php?this_label=1.245,"0, 0, 1/2"
1.246CoCl2,1.246,https://www.cryst.ehu.es/magndata/index.php?this_label=1.246,"0, 0, 3/2"
1.247NiCl2,1.247,https://www.cryst.ehu.es/magndata/index.php?this_label=1.247,"0, 0, 3/2"
1.248NiBr2,1.248,https://www.cryst.ehu.es/magndata/index.php?this_label=1.248,"0, 0, 3/2"
1.249K2NiF4,1.249,https://www.cryst.ehu.es/magndata/index.php?this_label=1.249,"1/2, -1/2, 0"
1.250KNiF3,1.25,https://www.cryst.ehu.es/magndata/index.php?this_label=1.250,"1/2, 1/2, 1/2"
1.251NdCo2P2,1.251,https://www.cryst.ehu.es/magndata/index.php?this_label=1.251,"0, 0, 1/2"
1.252CaCo2P2,1.252,https://www.cryst.ehu.es/magndata/index.php?this_label=1.252,"0, 0, 1"
1.253CeCo2P2,1.253,https://www.cryst.ehu.es/magndata/index.php?this_label=1.253,"0, 0, 1"
1.254UNiGa5,1.254,https://www.cryst.ehu.es/magndata/index.php?this_label=1.254,"1/2, 1/2, 1/2"
1.255UPtGa5,1.255,https://www.cryst.ehu.es/magndata/index.php?this_label=1.255,"0, 0, 1/2"
1.256BaNi2V2O8,1.256,https://www.cryst.ehu.es/magndata/index.php?this_label=1.256,"0, 0, 3/2"
1.257BaNi2As2O8,1.257,https://www.cryst.ehu.es/magndata/index.php?this_label=1.257,"1/2, 0, 1/2"
1.258Cu3Co2SbO6,1.258,https://www.cryst.ehu.es/magndata/index.php?this_label=1.258,"1, 0, 0"
1.259Cu3Ni2SbO6,1.259,https://www.cryst.ehu.es/magndata/index.php?this_label=1.259,"1, 0, 0"
1.260NaMnGe2O6,1.26,https://www.cryst.ehu.es/magndata/index.php?this_label=1.260,"0, 0, 1/2"
1.261NpRhGa5,1.261,https://www.cryst.ehu.es/magndata/index.php?this_label=1.261,"0, 0, 1/2"
1.262NpRhGa5,1.262,https://www.cryst.ehu.es/magndata/index.php?this_label=1.262,"0, 0, 1/2"
1.263Ca3Ru2O7,1.263,https://www.cryst.ehu.es/magndata/index.php?this_label=1.263,"0, 0, 1"
1.264CoPS3,1.264,https://www.cryst.ehu.es/magndata/index.php?this_label=1.264,"0, 1, 0"
1.265CuMnSb,1.265,https://www.cryst.ehu.es/magndata/index.php?this_label=1.265,"1/2, 1/2, 1/2"
1.266SmFe3(BO3)4,1.266,https://www.cryst.ehu.es/magndata/index.php?this_label=1.266,"0, 0, 3/2"
1.267Dy2Co3Al9,1.267,https://www.cryst.ehu.es/magndata/index.php?this_label=1.267,"0, 0, 1/2"
1.268Fe0.48TiSe2,1.268,https://www.cryst.ehu.es/magndata/index.php?this_label=1.268,"-1/2, 0, 1/2"
1.269Fe0.48TiSe2,1.269,https://www.cryst.ehu.es/magndata/index.php?this_label=1.269,"-1/2, 0, 1/2"
1.270Fe0.25TiSe2,1.27,https://www.cryst.ehu.es/magndata/index.php?this_label=1.270,"1, 0, 1/2"
1.271CeSbTe,1.271,https://www.cryst.ehu.es/magndata/index.php?this_label=1.271,"0, 0, 1/2"
1.272CeNiAsO,1.272,https://www.cryst.ehu.es/magndata/index.php?this_label=1.272,"1/2, 0, 0"
1.273Pr0.5Sr0.5MnO3,1.273,https://www.cryst.ehu.es/magndata/index.php?this_label=1.273,"1/2, 1/2, 0"
1.274DyFeWO6,1.274,https://www.cryst.ehu.es/magndata/index.php?this_label=1.274,"0, 1/2, 1/2"
1.275Ba6Co6ClO15.5,1.275,https://www.cryst.ehu.es/magndata/index.php?this_label=1.275,"0, 0, 1/2"
1.276Na0.5Li0.5FeGe2O6,1.276,https://www.cryst.ehu.es/magndata/index.php?this_label=1.276,"1/2, 0, 0"
1.277LiFeCr4O8,1.277,https://www.cryst.ehu.es/magndata/index.php?this_label=1.277,"0, 0, 0"
1.278Cu(NCS)2,1.278,https://www.cryst.ehu.es/magndata/index.php?this_label=1.278,"1/2, 0, 1/2"
1.279Ho2Cu2O5,1.279,https://www.cryst.ehu.es/magndata/index.php?this_label=1.279,"0, 1/2, 0"
1.280Yb2Cu2O5,1.28,https://www.cryst.ehu.es/magndata/index.php?this_label=1.280,"0, 1/2, 1/2"
1.281YBaCuFeO5,1.281,https://www.cryst.ehu.es/magndata/index.php?this_label=1.281,"1/2, 1/2, 1/2"
1.282YBaCuFeO5,1.282,https://www.cryst.ehu.es/magndata/index.php?this_label=1.282,"1/2, 1/2, 1/2"
1.283YBaCuFeO5,1.283,https://www.cryst.ehu.es/magndata/index.php?this_label=1.283,"1/2, 1/2, 1/2"
1.284YBaCuFeO5,1.284,https://www.cryst.ehu.es/magndata/index.php?this_label=1.284,"1/2, 1/2, 3/8"
1.285YBaCuFeO5,1.285,https://www.cryst.ehu.es/magndata/index.php?this_label=1.285,"1/2, 1/2, 1/2"
1.286Fe2(C2O4)3.4H2O,1.286,https://www.cryst.ehu.es/magndata/index.php?this_label=1.286,"1/2, 1/2, 0"
1.287V2O3,1.287,https://www.cryst.ehu.es/magndata/index.php?this_label=1.287,"0, 0, 1"
1.288CePd2Si2,1.288,https://www.cryst.ehu.es/magndata/index.php?this_label=1.288,"1/2, 1/2, 0"
1.289CePd2Ge2,1.289,https://www.cryst.ehu.es/magndata/index.php?this_label=1.289,"1/2, 1/2, 0"
1.290CeRh2Si2,1.29,https://www.cryst.ehu.es/magndata/index.php?this_label=1.290,"1/2, 1/2, 0"
1.291CeAu2Si2,1.291,https://www.cryst.ehu.es/magndata/index.php?this_label=1.291,"1, 1, 1"
1.292HoNi2B2C,1.292,https://www.cryst.ehu.es/magndata/index.php?this_label=1.292,"0, 0, 1"
1.293NdNi2B2C,1.293,https://www.cryst.ehu.es/magndata/index.php?this_label=1.293,"1/2, 0, 1/2"
1.294HoNi2B2C,1.294,https://www.cryst.ehu.es/magndata/index.php?this_label=1.294,"0, 0, 1"
1.295DyNi2B2C,1.295,https://www.cryst.ehu.es/magndata/index.php?this_label=1.295,"0, 0, 1"
1.296PrNi2B2C,1.296,https://www.cryst.ehu.es/magndata/index.php?this_label=1.296,"0, 0, 1"
1.297CuFe2(P2O7)2,1.297,https://www.cryst.ehu.es/magndata/index.php?this_label=1.297,"1/2, 0, 1/2"
1.298BaCdVO(PO4)2,1.298,https://www.cryst.ehu.es/magndata/index.php?this_label=1.298,"0, 1/2, 0"
1.299GdMn2O5,1.299,https://www.cryst.ehu.es/magndata/index.php?this_label=1.299,"1/2, 0, 0"
1.300GdMn2O5,1.3,https://www.cryst.ehu.es/magndata/index.php?this_label=1.300,"1/2, 0, 0"
1.301BiMnTeO6,1.301,https://www.cryst.ehu.es/magndata/index.php?this_label=1.301,"1/2, 0, 0"
1.302Ba2CoO4,1.302,https://www.cryst.ehu.es/magndata/index.php?this_label=1.302,"1/2, 0, 1/2"
1.303Dy3Ru4Al12,1.303,https://www.cryst.ehu.es/magndata/index.php?this_label=1.303,"1/2, 0, 1/2"
1.304ZnMnO3,1.304,https://www.cryst.ehu.es/magndata/index.php?this_label=1.304,"1/2, 1/2, 0"
1.305Mn5Si3,1.305,https://www.cryst.ehu.es/magndata/index.php?this_label=1.305,"0, 1/2, 0"
1.306Na2BaMn(VO4)2,1.306,https://www.cryst.ehu.es/magndata/index.php?this_label=1.306,"1, 0, 0"
1.307Mn5Si3,1.307,https://www.cryst.ehu.es/magndata/index.php?this_label=1.307,"0, 1/2, 0"
1.308MnBi2Te4,1.308,https://www.cryst.ehu.es/magndata/index.php?this_label=1.308,"0, 0, 3/2"
1.309MnBi2Te4,1.309,https://www.cryst.ehu.es/magndata/index.php?this_label=1.309,"0, 0, 3/2"
1.310MnBi4Te7,1.31,https://www.cryst.ehu.es/magndata/index.php?this_label=1.310,"0, 0, 1/2"
1.311BaMo(PO4)2,1.311,https://www.cryst.ehu.es/magndata/index.php?this_label=1.311,"1/2, 1/2, 1/2"
1.312HoNi2B2C,1.312,https://www.cryst.ehu.es/magndata/index.php?this_label=1.312,"0, 0, 1"
1.313GdFeZnGe4O12,1.313,https://www.cryst.ehu.es/magndata/index.php?this_label=1.313,"0, 0, 1/2"
1.314NaFeSi2O6,1.314,https://www.cryst.ehu.es/magndata/index.php?this_label=1.314,"1, 0, 0"
1.315Mn0.81Cu0.19WO4,1.315,https://www.cryst.ehu.es/magndata/index.php?this_label=1.315,"1/2, 0, 0"
1.316La0.25Pr0.75Co2P2,1.316,https://www.cryst.ehu.es/magndata/index.php?this_label=1.316,"0, 0, 1/2"
1.317La0.25Pr0.75Co2P2,1.317,https://www.cryst.ehu.es/magndata/index.php?this_label=1.317,"0, 0, 1/2"
1.318Sr2Ru0.95Fe0.05O4,1.318,https://www.cryst.ehu.es/magndata/index.php?this_label=1.318,"1/4, 1/4, 0"
1.319Sr2Ru0.95Fe0.05O4,1.319,https://www.cryst.ehu.es/magndata/index.php?this_label=1.319,"1/4, 1/4, 0"
1.320Sr2FeWO6,1.32,https://www.cryst.ehu.es/magndata/index.php?this_label=1.320,"0, 1/2, 1/2"
1.321Ba2FeWO6,1.321,https://www.cryst.ehu.es/magndata/index.php?this_label=1.321,"0, 1/2, 1/2"
1.322Sr2FeWO5N,1.322,https://www.cryst.ehu.es/magndata/index.php?this_label=1.322,"0, 1/2, 1/2"
1.323CoGeO3,1.323,https://www.cryst.ehu.es/magndata/index.php?this_label=1.323,"0, 1, 0"
1.324DyMn2O5,1.324,https://www.cryst.ehu.es/magndata/index.php?this_label=1.324,"1/2, 0, 0"
1.325PrMn2O5,1.325,https://www.cryst.ehu.es/magndata/index.php?this_label=1.325,"1/2, 0, 0"
1.326PrMn2O5,1.326,https://www.cryst.ehu.es/magndata/index.php?this_label=1.326,"0, 0, 1/2"
1.327LaMn2O5,1.327,https://www.cryst.ehu.es/magndata/index.php?this_label=1.327,"0, 0, 1/2"
1.328Yb2CoMnO6,1.328,https://www.cryst.ehu.es/magndata/index.php?this_label=1.328,"0, 0, 1/2"
1.329YbLuCoMnO6,1.329,https://www.cryst.ehu.es/magndata/index.php?this_label=1.329,"0, 0, 1/2"
1.330Lu2CoMnO6,1.33,https://www.cryst.ehu.es/magndata/index.php?this_label=1.330,"0, 0, 1/2"
1.331Li0.31Na0.69FeGe2O6,1.331,https://www.cryst.ehu.es/magndata/index.php?this_label=1.331,"1/2, 0, 0"
1.332Li0.22Na0.78FeGe2O6,1.332,https://www.cryst.ehu.es/magndata/index.php?this_label=1.332,"0, 1, 0"
1.333Yb2Pd2(In0.4Sn0.6),1.333,https://www.cryst.ehu.es/magndata/index.php?this_label=1.333,"0, 0, 1/2"
1.334Pr2Pd2In,1.334,https://www.cryst.ehu.es/magndata/index.php?this_label=1.334,"0, 0, 1/2"
1.335Nd2Pd2In,1.335,https://www.cryst.ehu.es/magndata/index.php?this_label=1.335,"1/4, 1/4, 0"
1.336Tb2Pd2.05Sn0.95,1.336,https://www.cryst.ehu.es/magndata/index.php?this_label=1.336,"0, 0, 1/2"
1.337U2Pd2.35Sn0.65,1.337,https://www.cryst.ehu.es/magndata/index.php?this_label=1.337,"0, 0, 1/2"
1.338U2Ni2In,1.338,https://www.cryst.ehu.es/magndata/index.php?this_label=1.338,"0, 0, 1/2"
1.339EuAs3,1.339,https://www.cryst.ehu.es/magndata/index.php?this_label=1.339,"1, 0, 1/2"
1.340LuMnO3,1.34,https://www.cryst.ehu.es/magndata/index.php?this_label=1.340,"0, 1/2, 0"
1.341TmMnO3,1.341,https://www.cryst.ehu.es/magndata/index.php?this_label=1.341,"1/2, 0, 0"
1.342Co3(PO4)2,1.342,https://www.cryst.ehu.es/magndata/index.php?this_label=1.342,"1/2, 0, 0"
1.343Ba2Co9O14,1.343,https://www.cryst.ehu.es/magndata/index.php?this_label=1.343,"0, 0, 3/2"
1.344Ba2Co9O14,1.344,https://www.cryst.ehu.es/magndata/index.php?this_label=1.344,"0, 0, 3/2"
1.345NaMnF4,1.345,https://www.cryst.ehu.es/magndata/index.php?this_label=1.345,"1/2, 0, 0"
1.346TlMnF4,1.346,https://www.cryst.ehu.es/magndata/index.php?this_label=1.346,"0, 1, 0"
1.347CuFeO2,1.347,https://www.cryst.ehu.es/magndata/index.php?this_label=1.347,"1/4, -1/2, 3/2"
1.348CuFeO2,1.348,https://www.cryst.ehu.es/magndata/index.php?this_label=1.348,"1/5, -2/5, 3/2"
1.349CoNb3S6,1.349,https://www.cryst.ehu.es/magndata/index.php?this_label=1.349,"1/2, 0, 0"
1.350Nd2BaCoO5,1.35,https://www.cryst.ehu.es/magndata/index.php?this_label=1.350,"1/2, 0, 1/2"
1.351Ba2Co2F7Cl,1.351,https://www.cryst.ehu.es/magndata/index.php?this_label=1.351,"1/2, 0, 0"
1.352Ba2Ni2F7Cl,1.352,https://www.cryst.ehu.es/magndata/index.php?this_label=1.352,"1/2, 0, 0"
1.353SmNiO3,1.353,https://www.cryst.ehu.es/magndata/index.php?this_label=1.353,"1/2, 0, 1/2"
1.354EuNiO3,1.354,https://www.cryst.ehu.es/magndata/index.php?this_label=1.354,"1/2, 0, 1/2"
1.355DyGe3,1.355,https://www.cryst.ehu.es/magndata/index.php?this_label=1.355,"1/2, -1/2, 1/3"
1.356Ho3Ge4,1.356,https://www.cryst.ehu.es/magndata/index.php?this_label=1.356,"0, 1, 0"
1.357Ho3Ge4,1.357,https://www.cryst.ehu.es/magndata/index.php?this_label=1.357,"0, 1, 0"
1.358HoGe1.5,1.358,https://www.cryst.ehu.es/magndata/index.php?this_label=1.358,"0, 0, 1/2"
1.359Dy3Ge4,1.359,https://www.cryst.ehu.es/magndata/index.php?this_label=1.359,"0, 1, 0"
1.360DyGe1.3,1.36,https://www.cryst.ehu.es/magndata/index.php?this_label=1.360,"0, 0, 1/2"
1.361DyGe,1.361,https://www.cryst.ehu.es/magndata/index.php?this_label=1.361,"0, 0, 1/2"
1.362Er3Ge4,1.362,https://www.cryst.ehu.es/magndata/index.php?this_label=1.362,"0, 1, 0"
1.363TbCu2Si2,1.363,https://www.cryst.ehu.es/magndata/index.php?this_label=1.363,"1/2, 0, 1/2"
1.364HoCu2Si2,1.364,https://www.cryst.ehu.es/magndata/index.php?this_label=1.364,"1/2, 0, 1/2"
1.365TbCu2Si2,1.365,https://www.cryst.ehu.es/magndata/index.php?this_label=1.365,"1/2, 0, 1/2"
1.366HoCu2Si2,1.366,https://www.cryst.ehu.es/magndata/index.php?this_label=1.366,"1/2, 0, 1/2"
1.367Pu2O3,1.367,https://www.cryst.ehu.es/magndata/index.php?this_label=1.367,"1/2, 0, 1/2"
1.368Tb2Ni3Si5,1.368,https://www.cryst.ehu.es/magndata/index.php?this_label=1.368,"0, 1, 0"
1.369HFe2Ge2,1.369,https://www.cryst.ehu.es/magndata/index.php?this_label=1.369,"1/2, 1/2, 0"
1.370Li2CuO2,1.37,https://www.cryst.ehu.es/magndata/index.php?this_label=1.370,"1, 1, 1"
1.371Nd2NiO4,1.371,https://www.cryst.ehu.es/magndata/index.php?this_label=1.371,"1, 0, 0"
1.372Sr2MnO2Ag1.5Se2,1.372,https://www.cryst.ehu.es/magndata/index.php?this_label=1.372,"1, 1, 1"
1.373Li3Ni2SbO6,1.373,https://www.cryst.ehu.es/magndata/index.php?this_label=1.373,"1/2, 1/2, 0"
